id,name,set
2547,Zuran Enchanter,IA
2436,Zuran Orb,IA
2548,Zuran Spellcaster,IA
2546,Zur's Weirding,IA
438644,Abyssal Persecutor,IMA
438568,Abzan Battle Priest,IMA
438569,Abzan Falconer,IMA
438720,Aerial Predation,IMA
438778,Aether Vial,IMA
438606,Aetherize,IMA
438570,Ainok Bond-Kin,IMA
438571,Ajani's Pridemate,IMA
438607,Amass the Components,IMA
438608,Ancestral Vision,IMA
438572,Angel of Mercy,IMA
438573,Angelic Accord,IMA
438682,Anger of the Gods,IMA
438574,Archangel of Thune,IMA
438721,Assault Formation,IMA
438575,Auriok Champion,IMA
438576,Austere Command,IMA
438577,"Avacyn, Angel of Hope",IMA
438798,Azorius Chancery,IMA
438758,Azorius Charm,IMA
438645,Bala Ged Scorpion,IMA
438646,Balustrade Spy,IMA
438683,Battle-Rattle Shaman,IMA
438578,Benevolent Ancestor,IMA
438609,Bewilder,IMA
438759,Bladewing the Risen,IMA
438647,Bladewing's Thrall,IMA
438579,Blinding Mage,IMA
438760,Blizzard Specter,IMA
438761,Blood Baron of Vizkopa,IMA
438648,Bloodghast,IMA
438684,Bogardan Hellkite,IMA
438649,Bogbrew Witch,IMA
438685,Borderland Marauder,IMA
438799,Boros Garrison,IMA
438779,Bubbling Cauldron,IMA
438580,Burrenton Forge-Tender,IMA
438650,Butcher's Glee,IMA
438722,Carven Caryatid,IMA
438610,Cephalid Broker,IMA
438723,Channel,IMA
438686,Charmbreaker Devils,IMA
438651,Child of Night,IMA
438762,Chronicler of Heroes,IMA
438611,Claustrophobia,IMA
438612,Condescend,IMA
438613,Consecrated Sphinx,IMA
438687,Coordinated Assault,IMA
438763,Corpsejack Menace,IMA
438724,Crowned Ceratok,IMA
438688,Crucible of Fire,IMA
438614,Cryptic Command,IMA
438725,Curse of Predation,IMA
438780,Darksteel Axe,IMA
438615,Day of the Dragons,IMA
438652,Dead Reveler,IMA
438616,Diminish,IMA
438800,Dimir Aqueduct,IMA
438581,Disenchant,IMA
438617,Dissolve,IMA
438618,Distortion Strike,IMA
438653,Doom Blade,IMA
438582,Doomed Traveler,IMA
438619,Doorkeeper,IMA
438689,Draconic Roar,IMA
438583,Dragon Bell Monk,IMA
438690,Dragon Egg,IMA
438691,Dragon Tempest,IMA
438781,Dragonloft Idol,IMA
438692,Dragonlord's Servant,IMA
438654,Duress,IMA
438726,Durkwood Baloth,IMA
438727,Duskdale Wurm,IMA
438693,Earth Elemental,IMA
438764,Electrolyze,IMA
438584,"Elesh Norn, Grand Cenobite",IMA
438620,Elusive Spellfist,IMA
438585,Emerge Unscathed,IMA
438586,Emeria Angel,IMA
438728,Enlarge,IMA
438655,Eternal Thirst,IMA
438801,Evolving Wilds,IMA
438656,Festering Newt,IMA
438694,Fireball,IMA
438765,Firemane Angel,IMA
438621,Flusterstorm,IMA
438622,Fog Bank,IMA
438657,Foul-Tongue Invocation,IMA
438623,Frost Lynx,IMA
438695,Furnace Whelp,IMA
438696,Fury Charm,IMA
438729,Genesis Hydra,IMA
438730,Genesis Wave,IMA
438766,Glimpse the Unthinkable,IMA
438802,Golgari Rot Farm,IMA
438803,Graven Cairns,IMA
438587,Great Teacher's Decree,IMA
438731,Greater Basilisk,IMA
438658,Grisly Spectacle,IMA
438804,Grove of the Burnwillows,IMA
438805,Gruul Turf,IMA
438588,Guard Duty,IMA
438782,Guardian Idol,IMA
438589,Guided Strike,IMA
438697,Guttersnipe,IMA
438698,Hammerhand,IMA
438659,Haunting Hymn,IMA
438699,Heat Ray,IMA
438732,Heroes' Bane,IMA
438700,Hoarding Dragon,IMA
438806,Horizon Canopy,IMA
438733,Hunt the Weak,IMA
438734,Hunting Pack,IMA
438767,Hypersonic Dragon,IMA
438624,Illusory Ambusher,IMA
438625,Illusory Angel,IMA
438660,Indulgent Tormentor,IMA
438590,Infantry Veteran,IMA
438735,Inspiring Call,IMA
438591,Iona's Judgment,IMA
438736,Ivy Elemental,IMA
438807,Izzet Boilerworks,IMA
438626,Jace's Phantasm,IMA
438737,Jaddi Offshoot,IMA
438627,Jhessian Thief,IMA
438628,"Jin-Gitaxias, Core Augur",IMA
438738,"Jugan, the Rising Star",IMA
438768,Jungle Barrier,IMA
438629,"Keiga, the Tide Star",IMA
438701,Keldon Halberdier,IMA
438702,"Kiki-Jiki, Mirror Breaker",IMA
438703,Kiln Fiend,IMA
438769,Knight of the Reliquary,IMA
438661,"Kokusho, the Evening Star",IMA
438783,Kolaghan Monument,IMA
438739,Lead the Stampede,IMA
438770,Lightning Helix,IMA
438662,Lord of the Pit,IMA
438740,Lotus Cobra,IMA
438741,Lure,IMA
438704,Magus of the Moon,IMA
438630,Mahamoti Djinn,IMA
438771,Malfegor,IMA
438631,Mana Drain,IMA
438632,Mana Leak,IMA
438784,Manakin,IMA
438705,Mark of Mutiny,IMA
438663,Mer-Ek Nightblade,IMA
438785,Mind Stone,IMA
438786,Mindcrank,IMA
438787,Mishra's Bauble,IMA
438633,Mnemonic Wall,IMA
438706,Monastery Swiftspear,IMA
438788,Moonglove Extract,IMA
438742,Nantuko Shaman,IMA
438743,Nature's Claim,IMA
438664,Necropotence,IMA
438744,Netcaster Spider,IMA
438665,Night of Souls' Betrayal,IMA
438808,Nimbus Maze,IMA
438666,Noxious Dragon,IMA
438667,"Ob Nixilis, the Fallen",IMA
438789,Oblivion Stone,IMA
438745,Obstinate Baloth,IMA
438634,Ojutai's Breath,IMA
438809,Orzhov Basilica,IMA
438746,Overgrown Battlement,IMA
438790,Palladium Myr,IMA
438592,Path of Bravery,IMA
438593,Pentarch Ward,IMA
438635,Phantom Monster,IMA
438747,Phantom Tiger,IMA
438668,Phyrexian Rager,IMA
438707,Pillar of Flame,IMA
438748,Prey's Vengeance,IMA
438749,Primeval Titan,IMA
438791,Pristine Talisman,IMA
438708,Prodigal Pyromancer,IMA
438810,Radiant Fountain,IMA
438811,Rakdos Carnarium,IMA
438669,Rakdos Drake,IMA
438750,Rampaging Baloths,IMA
438670,Reave Soul,IMA
438636,Repeal,IMA
438594,Restoration Angel,IMA
438709,Rift Bolt,IMA
438812,River of Tears,IMA
438637,Riverwheel Aerialists,IMA
438772,Rosheen Meanderer,IMA
438671,Rotfeaster Maggot,IMA
438792,Runed Servitor,IMA
438672,Rune-Scarred Demon,IMA
438710,"Ryusei, the Falling Star",IMA
438793,Sandstone Oracle,IMA
438673,Sanguine Bond,IMA
438773,Savageborn Hydra,IMA
438567,Scion of Ugin,IMA
438711,Scourge of Valkas,IMA
438751,Search for Tomorrow,IMA
438595,Seeker of the Way,IMA
438813,Selesnya Sanctuary,IMA
438596,Serra Angel,IMA
438597,Serra Ascendant,IMA
438794,Serum Powder,IMA
438674,"Sheoldred, Whispering One",IMA
438814,Shimmering Grotto,IMA
438638,Shriekgeist,IMA
438815,Simic Growth Chamber,IMA
438774,Simic Sky Swallower,IMA
438639,Skywise Teachings,IMA
438640,Sphinx of Uthuun,IMA
438775,Spiritmonger,IMA
438712,Splatter Thug,IMA
438713,Staggershock,IMA
438598,Stalwart Aven,IMA
438795,Star Compass,IMA
438599,Student of Ojutai,IMA
438752,Sultai Flayer,IMA
438776,Supreme Verdict,IMA
438714,Surreal Memoir,IMA
438600,Survival Cache,IMA
438601,Sustainer of the Realm,IMA
438602,Swords to Plowshares,IMA
438675,Tavern Swindler,IMA
438641,"Teferi, Mage of Zhalfir",IMA
438642,Thought Scour,IMA
438676,Thoughtseize,IMA
438796,Thran Dynamo,IMA
438677,Thrill-Kill Assassin,IMA
438715,Thundermaw Hellkite,IMA
438753,Timberland Guide,IMA
438603,Topan Freeblade,IMA
438716,Tormenting Voice,IMA
438797,Trepanation Blade,IMA
438717,Trumpet Blast,IMA
438678,Ulcerate,IMA
438754,Undercity Troll,IMA
438718,Urabrask the Hidden,IMA
438719,Vent Sentinel,IMA
438679,Virulent Swipe,IMA
438777,Vizkopa Guildmage,IMA
438755,"Vorinclex, Voice of Hunger",IMA
438756,Wall of Roots,IMA
438680,Wight of Precinct Six,IMA
438757,Wildsize,IMA
438643,Windfall,IMA
438604,Wing Shards,IMA
438681,Wrench Mind,IMA
438605,"Yosei, the Morning Star",IMA
482864,Abandoned Sarcophagus,C20
482826,Abzan Ascendancy,C20
482827,Abzan Charm,C20
482793,Acidic Slime,C20
482828,"Adriana, Captain of the Guard",C20
482700,Aerial Responder,C20
484896,Agitator Ant,C20
482829,Ajani Unyielding,C20
484713,"Akim, the Soaring Wind",C20
482701,"Akroma, Angel of Wrath",C20
482702,Akroma's Vengeance,C20
482771,"Alesha, Who Smiles at Death",C20
482757,Ambition's Cost,C20
482703,Angel of Finality,C20
482794,Animist's Awakening,C20
482865,Arcane Signet,C20
482830,Archon of Valor's Reach,C20
482831,Artifact Mutation,C20
482883,Ash Barrens,C20
482704,Astral Drift,C20
484869,Avenging Huntbonder,C20
482884,Azorius Chancery,C20
482866,Azorius Signet,C20
482705,Banisher Priest,C20
482885,Battlefield Forge,C20
482795,Beast Whisperer,C20
482796,Beast Within,C20
482886,Blighted Woodland,C20
482887,Bojuka Bog,C20
484914,Bonder's Ornament,C20
484887,Boneyard Mycodrax,C20
482888,Boros Garrison,C20
482867,Boros Signet,C20
482706,Bounty Agent,C20
484711,"Brallin, Skyshark Rider",C20
482758,Cairn Wanderer,C20
484870,Call the Coppercoats,C20
482889,Canopy Vista,C20
484905,Capricopian,C20
482772,Captivating Crew,C20
484871,Cartographer's Hawk,C20
482707,Cast Out,C20
482708,Cataclysmic Gearhulk,C20
482709,Cavalry Pegasus,C20
482890,Caves of Koilos,C20
484712,"Cazur, Ruthless Stalker",C20
482773,"Chandra, Flamecaller",C20
482774,Chaos Warp,C20
482775,Charmbreaker Devils,C20
482736,Chemister's Insight,C20
482891,Cinder Glade,C20
482710,Citywide Bust,C20
482711,Cleansing Nova,C20
482832,Cold-Eyed Selkie,C20
482776,Comet Storm,C20
482892,Command Tower,C20
482868,Commander's Sphere,C20
482777,Commune with Lava,C20
482833,Crackling Doom,C20
482834,Crackling Drake,C20
482797,Crop Rotation,C20
484868,Cryptic Trilobite,C20
484878,Crystalline Resonance,C20
482798,Cultivate,C20
482737,Curator of Mysteries,C20
484906,Curious Herd,C20
484888,Daring Fiendbonder,C20
482893,Darkwater Catacombs,C20
482835,Deadbridge Chant,C20
484889,Deadly Rollick,C20
482759,Deadly Tempest,C20
482712,Dearly Departed,C20
482836,Deathsprout,C20
484879,Decoy Gambit,C20
482713,Decree of Justice,C20
484897,Deflecting Swat,C20
482714,Descend upon the Sinful,C20
482894,Desert of the Fervent,C20
482895,Desert of the Mindful,C20
482896,Desert of the True,C20
482897,Desolate Lighthouse,C20
482837,Despark,C20
482715,Devout Chaplain,C20
482898,Dimir Aqueduct,C20
482760,Disciple of Bolas,C20
484872,Dismantling Wave,C20
482838,Djinn Illuminatus,C20
482738,Drake Haven,C20
484890,Dredge the Mire,C20
482899,Drifting Meadow,C20
482778,Dualcaster Mage,C20
482839,Duneblast,C20
482900,Endless Sands,C20
484880,Eon Frolicker,C20
482779,"Etali, Primal Storm",C20
482716,Eternal Dragon,C20
484881,Ethereal Forager,C20
482761,Ever After,C20
482799,Evolution Charm,C20
482901,Exotic Orchard,C20
484882,Fierce Guardianship,C20
484898,Fireflux Squad,C20
484873,Flawless Maneuver,C20
482869,Fluctuator,C20
482902,Forgotten Cave,C20
482739,Frantic Search,C20
482903,Frontier Bivouac,C20
484899,Frontier Warmonger,C20
482717,Frontline Medic,C20
482780,Fumiko the Lowblood,C20
482841,"Garna, the Bloodflame",C20
484714,"Gavi, Nest Warden",C20
482904,Gavony Township,C20
482842,Gaze of Granite,C20
482800,Genesis Hydra,C20
484907,Glademuse,C20
482781,Goblin Dark-Dwellers,C20
482905,Golgari Rot Farm,C20
482906,Grim Backwoods,C20
482843,Grisly Salvage,C20
482844,Growth Spiral,C20
482907,Gruul Turf,C20
484709,"Haldan, Avid Arcanist",C20
482908,Halimar Depths,C20
482801,Harmonize,C20
482802,Harrow,C20
482870,Heirloom Blade,C20
484874,Herald of the Forgotten,C20
482803,Heroes' Bane,C20
482740,Hieroglyphic Illumination,C20
482718,Hoofprints of the Stag,C20
482804,Hornet Queen,C20
482909,Hostile Desert,C20
482782,Humble Defector,C20
482805,Hungering Hydra,C20
482806,Hunter's Insight,C20
482807,Hunting Pack,C20
482741,Illusory Ambusher,C20
482719,Increasing Devotion,C20
482910,Irrigated Farmland,C20
482845,"Isperia, Supreme Judge",C20
482911,Izzet Boilerworks,C20
482871,Izzet Signet,C20
482742,"Jace, Architect of Thought",C20
484715,Jirina Kudro,C20
484716,"Kalamax, the Stormsire",C20
482720,Kalemne's Captain,C20
482846,"Karametra, God of Harvests",C20
484717,"Kathril, Aspect Warper",C20
484718,"Kelsien, the Plague",C20
482912,Kessig Wolf Run,C20
482721,Knight of the White Orchid,C20
482808,Kodama's Reach,C20
482809,Krosan Grip,C20
482913,Krosan Verge,C20
484900,Lavabrink Floodgates,C20
482872,Lifecrafter's Bestiary,C20
482873,Lightning Greaves,C20
482783,Lightning Rift,C20
482914,Llanowar Wastes,C20
482915,Lonely Sandbar,C20
482743,Lunar Mystic,C20
482722,Magus of the Disk,C20
482784,Magus of the Wheel,C20
482810,Majestic Myriarch,C20
484915,Manascape Refractor,C20
484875,Martial Impetus,C20
482811,Masked Admirers,C20
482848,"Melek, Izzet Paragon",C20
482916,Memorial to Folly,C20
482849,Mercurial Chemister,C20
482850,Migratory Route,C20
482874,Mimic Vat,C20
482744,Mind Spring,C20
484891,Mindleecher,C20
484901,Molten Echoes,C20
482917,Mortuary Mire,C20
482918,Mossfire Valley,C20
482919,Mosswort Bridge,C20
482745,Mulldrifter,C20
482746,Murmuring Mystic,C20
482920,Myriad Landscape,C20
482921,Mystic Monastery,C20
482851,"Nahiri, the Harbinger",C20
484883,Nascent Metamorph,C20
482812,Natural Connection,C20
484918,Nesting Grounds,C20
484892,Netherborn Altar,C20
482747,New Perspectives,C20
482748,Niblis of Frost,C20
484710,"Nikara, Lair Scavenger",C20
482749,Nimble Obstructionist,C20
482852,"Nissa, Steward of Elements",C20
482853,"Niv-Mizzet, the Firemind",C20
482922,Nomad Outpost,C20
482854,Nyx Weaver,C20
484908,Obscuring Haze,C20
482723,"Odric, Lunarch Marshal",C20
482724,"Odric, Master Tactician",C20
482923,Opulent Palace,C20
482924,"Oran-Rief, the Vastwood",C20
482925,Orzhov Basilica,C20
482875,Orzhov Signet,C20
484719,"Otrimi, the Ever-Playful",C20
482785,Outpost Siege,C20
482762,Painful Truths,C20
484720,"Pako, Arcane Retriever",C20
484893,Parasitic Impetus,C20
482926,Path of Ancestry,C20
482750,Portal Mage,C20
482927,Prairie Stream,C20
482813,Predator Ooze,C20
484909,Predatory Impetus,C20
482763,Profane Command,C20
482751,Propaganda,C20
482855,Prophetic Bolt,C20
484884,Psychic Impetus,C20
482876,Psychosis Crawler,C20
482856,Putrefy,C20
482928,Rakdos Carnarium,C20
482877,Rakdos Signet,C20
482857,"Rashmi, Eternities Crafter",C20
484910,Ravenous Gigantotherium,C20
482814,Reclamation Sage,C20
482929,Reliquary Tower,C20
482930,Remote Isle,C20
482725,Reveillark,C20
482726,Riders of Gavony,C20
482931,Rogue's Passage,C20
482932,Rupture Spire,C20
482815,Sakura-Tribe Elder,C20
484916,Sanctuary Blade,C20
482933,Sandsteppe Citadel,C20
482816,Satyr Wayfinder,C20
484911,Sawtusk Demolisher,C20
482934,Scavenger Grounds,C20
482935,Secluded Steppe,C20
484912,Selective Adaptation,C20
482936,Selesnya Sanctuary,C20
484721,"Shabraz, the Skyshark",C20
482937,Shadowblood Ridge,C20
482786,Shared Animosity,C20
484902,Shiny Impetus,C20
482938,Shivan Reef,C20
482764,Shriekmaw,C20
482878,Silent Arbiter,C20
484722,"Silvar, Devourer of the Free",C20
482939,Simic Growth Chamber,C20
482879,Skullclamp,C20
482817,Skullwinder,C20
482940,Skycloud Expanse,C20
482787,Slice and Dice,C20
482818,Slice in Twain,C20
484913,Slippery Bogbonder,C20
482941,Smoldering Crater,C20
482942,Smoldering Marsh,C20
482943,Soaring Seacliff,C20
482880,Sol Ring,C20
482727,Solemn Recruit,C20
482881,Solemn Simulacrum,C20
482765,Soul of Innistrad,C20
482766,Soulflayer,C20
484885,Souvenir Snatcher,C20
484894,Species Specialist,C20
484903,Spellpyre Phoenix,C20
482944,Spinerock Knoll,C20
482728,Spirit Cairn,C20
482819,Splinterfright,C20
482788,Starstorm,C20
482820,Strength of the Tajuru,C20
482729,Sun Titan,C20
482730,Sunblast Angel,C20
482945,Sungrass Prairie,C20
482946,Sunken Hollow,C20
484904,Surly Badgersaur,C20
482789,Surreal Memoir,C20
482752,Swarm Intelligence,C20
482882,Swiftfoot Boots,C20
482753,"Talrand, Sky Summoner",C20
484723,"Tayam, Luminous Enigma",C20
482790,Tectonic Reformation,C20
482947,Temple of the False God,C20
482858,Temur Charm,C20
482859,Terminate,C20
482731,Thalia's Lieutenant,C20
482847,The Locust God,C20
482732,Thraben Doomsayer,C20
484886,Tidal Barracuda,C20
484895,Titan Hunter,C20
482791,Titan of Eternal Fire,C20
482733,Together Forever,C20
482821,Tribute to the Wild,C20
482860,Trygon Predator,C20
484708,"Trynn, Champion of Freedom",C20
484917,Twinning Staff,C20
484724,"Ukkima, Stalking Shadow",C20
482767,Unburial Rites,C20
482948,Unclaimed Territory,C20
482734,Unexpectedly Absent,C20
482768,Vampire Nighthawk,C20
482822,Vastwood Hydra,C20
484876,Verge Rangers,C20
482792,Vigilante Justice,C20
482861,Villainous Wealth,C20
484877,Vitality Hunter,C20
482754,Vizier of Tumbling Sands,C20
482823,Vorapede,C20
482755,Whiplash Trap,C20
482824,Wilderness Reclamation,C20
482949,Windbrisk Heights,C20
482756,Windfall,C20
482862,"Wort, the Raidmother",C20
482863,"Wydwen, the Biting Gale",C20
482769,Xathrid Necromancer,C20
484725,"Xyris, the Writhing Storm",C20
484726,"Yannik, Scavenging Sentinel",C20
482950,Yavimaya Coast,C20
482825,Yavimaya Dryad,C20
484727,"Zaxara, the Exemplary",C20
482735,"Zetalpa, Primal Dawn",C20
482770,Zulaport Cutthroat,C20
479521,Adaptive Shimmerer,IKO
479662,Adventurous Impulse,IKO
479559,Aegis Turtle,IKO
479738,Alert Heedbonder,IKO
479663,Almighty Brushwagg,IKO
479560,Anticipate,IKO
479561,Archipelagore,IKO
479664,Auspicious Starrix,IKO
479562,Avian Oddity,IKO
479697,Back for More,IKO
479665,Barrier Breach,IKO
479593,Bastion of Remembrance,IKO
479524,Blade Banish,IKO
479627,Blazing Volley,IKO
479628,Blisterspit Gremlin,IKO
479594,Blitz Leech,IKO
479629,Blitz of the Thunder-Raptor,IKO
479595,Blood Curdle,IKO
479763,Bloodfell Caves,IKO
479764,Blossoming Sands,IKO
479765,Bonders' Enclave,IKO
479698,Boneyard Lurker,IKO
479563,Boon of the Wish-Giver,IKO
479596,Boot Nipper,IKO
479666,Bristling Boar,IKO
479699,"Brokkos, Apex of Forever",IKO
479597,Bushmeat Poacher,IKO
479598,Call of the Death-Dweller,IKO
479564,Capture Sphere,IKO
479630,Cathartic Reunion,IKO
479599,Cavern Whisperer,IKO
479700,Channeled Force,IKO
479667,Charge of the Forever-Beast,IKO
479525,Checkpoint Officer,IKO
479701,"Chevill, Bane of Monsters",IKO
479600,Chittering Harvester,IKO
479631,Clash of Titans,IKO
479632,Cloudpiercer,IKO
479668,Colossification,IKO
479565,Convolute,IKO
479526,Coordinated Charge,IKO
479601,Corpse Churn,IKO
479566,Crystacean,IKO
479754,Crystalline Giant,IKO
479527,Cubwarden,IKO
479739,Cunning Nightbonder,IKO
479602,Dark Bargain,IKO
479528,Daysquad Marshal,IKO
479603,Dead Weight,IKO
479702,Death's Oasis,IKO
479703,Dire Tactics,IKO
479604,Dirge Bat,IKO
479766,Dismal Backwater,IKO
479529,Divine Arrow,IKO
479530,Drannith Healer,IKO
479531,Drannith Magistrate,IKO
479633,Drannith Stinger,IKO
479567,Dreamtail Heron,IKO
479605,Durable Coilbug,IKO
479606,Duskfang Mentor,IKO
479607,Easy Prey,IKO
479704,Eerie Ultimatum,IKO
479705,Emergent Ultimatum,IKO
479568,Escape Protocol,IKO
479569,Essence Scatter,IKO
479669,Essence Symbiote,IKO
479634,Everquill Phoenix,IKO
479767,Evolving Wilds,IKO
479670,Excavation Mole,IKO
479608,Extinction Event,IKO
479671,Exuberant Wolfbear,IKO
479570,Facet Reader,IKO
479522,Farfinder,IKO
479635,Ferocious Tigorilla,IKO
479672,Fertilid,IKO
479740,Fiend Artisan,IKO
479532,Fight as One,IKO
479636,Fire Prophecy,IKO
479637,Flame Spill,IKO
479533,Flourishing Fox,IKO
479673,Flycatcher Giraffid,IKO
479638,Footfall Crater,IKO
479639,Forbidden Friendship,IKO
482547,Forest,IKO
479640,Frenzied Raptor,IKO
479641,Frillscare Mentor,IKO
479706,Frondland Felidar,IKO
479571,Frost Lynx,IKO
479572,Frostveil Ambush,IKO
479674,Fully Grown,IKO
479534,Garrison Cat,IKO
479675,Gemrazer,IKO
479707,General Kudro of Drannith,IKO
479708,General's Enforcer,IKO
479709,Genesis Ultimatum,IKO
479573,Glimmerbell,IKO
479609,Gloom Pangolin,IKO
479676,Glowstone Recluse,IKO
479642,Go for Blood,IKO
479677,Greater Sandwurm,IKO
479610,Grimdancer,IKO
479574,Gust of Wind,IKO
479741,"Gyruda, Doom of Depths",IKO
479575,Hampering Snare,IKO
479611,Heartless Act,IKO
479643,Heightened Reflexes,IKO
479535,Helica Glider,IKO
479678,Honey Mammoth,IKO
479679,Hornbash Mentor,IKO
479680,Humble Naturalist,IKO
479612,Hunted Nightmare,IKO
479536,Huntmaster Liger,IKO
479710,"Illuna, Apex of Wishes",IKO
479537,Imposing Vantasaur,IKO
479755,Indatha Crystal,IKO
479768,Indatha Triome,IKO
479613,Insatiable Hemophage,IKO
479711,Inspired Ultimatum,IKO
482538,Island,IKO
479681,Ivy Elemental,IKO
479742,"Jegantha, the Wellspring",IKO
479743,Jubilant Skybonder,IKO
479769,Jungle Hollow,IKO
479744,"Kaheera, the Orphanguard",IKO
479538,Keensight Mentor,IKO
479576,Keep Safe,IKO
479745,"Keruga, the Macrosage",IKO
479756,Ketria Crystal,IKO
479770,Ketria Triome,IKO
479712,"Kinnan, Bonder Prodigy",IKO
479682,"Kogla, the Titan Ape",IKO
479713,Labyrinth Raptor,IKO
479644,Lava Serpent,IKO
479539,Lavabrink Venturer,IKO
479683,Lead the Stampede,IKO
479540,Light of Hope,IKO
479714,Lore Drakkis,IKO
479645,"Lukka, Coppercoat Outcast",IKO
479541,Luminous Broodmoth,IKO
479614,Lurking Deadeye,IKO
479746,Lurrus of the Dream-Den,IKO
479747,"Lutri, the Spellchaser",IKO
479542,Majestic Auricorn,IKO
479543,Maned Serval,IKO
479615,Memory Leak,IKO
479684,Migration Path,IKO
479685,Migratory Greathorn,IKO
479646,Momentum Rumbler,IKO
479686,Monstrous Step,IKO
479687,Mosscoat Goriak,IKO
482544,Mountain,IKO
479616,Mutual Destruction,IKO
479523,Mysterious Egg,IKO
479577,Mystic Subdual,IKO
479688,Mythos of Brokkos,IKO
479578,Mythos of Illuna,IKO
479617,Mythos of Nethroi,IKO
479544,Mythos of Snapdax,IKO
479647,Mythos of Vadrok,IKO
479715,Narset of the Ancient Way,IKO
479716,Necropanther,IKO
479717,"Nethroi, Apex of Death",IKO
479579,Neutralize,IKO
479618,Nightsquad Commando,IKO
479748,"Obosh, the Preypiercer",IKO
479580,Of One Mind,IKO
479718,Offspring's Revenge,IKO
479581,Ominous Seas,IKO
479545,Pacifism,IKO
479719,Parcelbeast,IKO
